,TenantId,Id,Employee ID,Employee Code,TransDateTime,Type,Shift Name,Shift Id,Date
4774,3272,25838758,38782,150,2024-02-20 09:34:00.000,Attend,roster 7-7 ,4227,2024-02-20 00:00:00.000
4775,3272,25859063,38782,150,2024-02-20 18:33:00.000,Leave,roster 7-7 ,4227,2024-02-20 00:00:00.000
4776,3272,25863155,38782,150,2024-02-21 09:30:00.000,Attend,roster 7-7 ,4227,2024-02-21 00:00:00.000
4777,3272,25911868,38782,150,2024-02-21 18:34:00.000,Leave,roster 7-7 ,4227,2024-02-21 00:00:00.000
4778,3272,25931857,38782,150,2024-02-22 09:27:00.000,Attend,roster 7-7 ,4227,2024-02-22 00:00:00.000
4779,3272,26103385,38782,150,2024-02-22 18:39:00.000,Leave,roster 7-7 ,4227,2024-02-22 00:00:00.000
4780,3272,26103424,38782,150,2024-02-23 09:24:00.000,Attend,roster 7-7 ,4227,2024-02-23 00:00:00.000
4781,3272,26103449,38782,150,2024-02-23 18:36:00.000,Leave,roster 7-7 ,4227,2024-02-23 00:00:00.000
4782,3272,26103499,38782,150,2024-02-24 09:28:00.000,Attend,roster 7-7 ,4227,2024-02-24 00:00:00.000
4783,3272,26103524,38782,150,2024-02-24 18:34:00.000,Leave,roster 7-7 ,4227,2024-02-24 00:00:00.000
4784,3272,26103579,38782,150,2024-02-25 09:37:00.000,Attend,roster 7-7 ,4227,2024-02-25 00:00:00.000
4785,3272,26103620,38782,150,2024-02-25 18:38:00.000,Leave,roster 7-7 ,4227,2024-02-25 00:00:00.000
4786,3272,26103673,38782,150,2024-02-26 09:45:00.000,Attend,roster 7-7 ,4227,2024-02-26 00:00:00.000
4787,3272,26103705,38782,150,2024-02-26 18:41:00.000,Leave,roster 7-7 ,4227,2024-02-26 00:00:00.000
4788,3272,26103770,38782,150,2024-02-27 09:34:00.000,Attend,roster 7-7 ,4227,2024-02-27 00:00:00.000
4789,3272,26103811,38782,150,2024-02-27 18:13:00.000,Leave,roster 7-7 ,4227,2024-02-27 00:00:00.000
4790,3272,26103870,38782,150,2024-02-28 09:30:00.000,Attend,roster 7-7 ,4227,2024-02-28 00:00:00.000
4791,3272,26103913,38782,150,2024-02-28 18:35:00.000,Leave,roster 7-7 ,4227,2024-02-28 00:00:00.000
4792,3272,26103959,38782,150,2024-02-29 09:31:00.000,Attend,roster 7-7 ,4227,2024-02-29 00:00:00.000
4793,3272,26104023,38782,150,2024-03-01 06:40:00.000,Attend,roster 7-7 ,4227,2024-02-29 00:00:00.000
4794,3272,26104000,38782,150,2024-02-29 18:40:00.000,Leave,roster 7-7 ,4227,2024-02-29 00:00:00.000
4795,3272,26067187,38782,150,2024-03-01 00:00:00.000,Absence,roster 7-7 ,4227,2024-03-01 00:00:00.000
4796,3272,26083654,38782,150,2024-03-02 00:00:00.000,Absence,roster 7-7 ,4227,2024-03-02 00:00:00.000
4797,3272,26104043,38782,150,2024-03-03 09:33:00.000,Attend,roster 7-7 ,4227,2024-03-03 00:00:00.000
4798,3272,26115596,38782,150,2024-03-03 18:32:00.000,Leave,roster 7-7 ,4227,2024-03-03 00:00:00.000
4799,3272,26115736,38782,150,2024-03-04 09:27:00.000,Attend,roster 7-7 ,4227,2024-03-04 00:00:00.000
4800,3272,26133089,38782,150,2024-03-04 18:33:00.000,Leave,roster 7-7 ,4227,2024-03-04 00:00:00.000
4801,3272,26133220,38782,150,2024-03-05 09:26:00.000,Attend,roster 7-7 ,4227,2024-03-05 00:00:00.000
4802,3272,26152449,38782,150,2024-03-05 18:38:00.000,Leave,roster 7-7 ,4227,2024-03-05 00:00:00.000
4803,3272,26152581,38782,150,2024-03-06 09:29:00.000,Attend,roster 7-7 ,4227,2024-03-06 00:00:00.000
4804,3272,26207655,38782,150,2024-03-06 22:00:00.000,Leave,roster 7-7 ,4227,2024-03-06 00:00:00.000
4805,3272,26207784,38782,150,2024-03-07 09:40:00.000,Attend,roster 7-7 ,4227,2024-03-07 00:00:00.000
4806,3272,26207881,38782,150,2024-03-07 18:37:00.000,Leave,roster 7-7 ,4227,2024-03-07 00:00:00.000
4807,3272,26207983,38782,150,2024-03-08 16:29:00.000,Attend,roster 7-7 ,4227,2024-03-08 00:00:00.000
4808,3272,26208012,38782,150,2024-03-09 01:52:00.000,Leave,roster 7-7 ,4227,2024-03-08 00:00:00.000
4809,3272,26208107,38782,150,2024-03-09 18:33:00.000,Attend,roster 7-7 ,4227,2024-03-09 00:00:00.000
4810,3272,26208146,38782,150,2024-03-10 04:14:00.000,Leave,roster 7-7 ,4227,2024-03-09 00:00:00.000
4811,3272,26227850,38782,150,2024-03-10 18:28:00.000,Attend,roster 7-7 ,4227,2024-03-10 00:00:00.000
4812,3272,26378178,38782,150,2024-03-11 05:00:00.000,Leave,roster 7-7 ,4227,2024-03-10 00:00:00.000
4813,3272,26378282,38782,150,2024-03-11 15:29:00.000,Attend,roster 7-7 ,4227,2024-03-11 00:00:00.000
4814,3272,26378333,38782,150,2024-03-12 02:18:00.000,Leave,roster 7-7 ,4227,2024-03-11 00:00:00.000
4815,3272,26378451,38782,150,2024-03-12 15:29:00.000,Attend,roster 7-7 ,4227,2024-03-12 00:00:00.000
4816,3272,26378489,38782,150,2024-03-13 00:45:00.000,Leave,roster 7-7 ,4227,2024-03-12 00:00:00.000
4817,3272,26378604,38782,150,2024-03-13 15:39:00.000,Attend,roster 7-7 ,4227,2024-03-13 00:00:00.000
4818,3272,26378646,38782,150,2024-03-14 04:09:00.000,Leave,roster 7-7 ,4227,2024-03-13 00:00:00.000
4819,3272,26378748,38782,150,2024-03-14 15:32:00.000,Attend,roster 7-7 ,4227,2024-03-14 00:00:00.000
4820,3272,26378805,38782,150,2024-03-15 03:47:00.000,Leave,roster 7-7 ,4227,2024-03-14 00:00:00.000
4821,3272,26378846,38782,150,2024-03-15 13:46:00.000,Attend,roster 7-7 ,4227,2024-03-15 00:00:00.000
4822,3272,26378894,38782,150,2024-03-16 02:12:00.000,Leave,roster 7-7 ,4227,2024-03-15 00:00:00.000
4823,3272,26378944,38782,150,2024-03-16 15:29:00.000,Attend,roster 7-7 ,4227,2024-03-16 00:00:00.000
4824,3272,26379008,38782,150,2024-03-17 02:41:00.000,Leave,roster 7-7 ,4227,2024-03-16 00:00:00.000
4825,3272,26379114,38782,150,2024-03-17 15:31:00.000,Attend,roster 7-7 ,4227,2024-03-17 00:00:00.000
4826,3272,26379165,38782,150,2024-03-18 01:36:00.000,Leave,roster 7-7 ,4227,2024-03-17 00:00:00.000
4827,3272,26379283,38782,150,2024-03-18 15:47:00.000,Attend,roster 7-7 ,4227,2024-03-18 00:00:00.000
4828,3272,26379336,38782,150,2024-03-19 04:18:00.000,Leave,roster 7-7 ,4227,2024-03-18 00:00:00.000
4829,3272,26380740,38782,150,2024-03-19 15:34:00.000,Attend,roster 7-7 ,4227,2024-03-19 00:00:00.000
4830,3272,26391444,38782,150,2024-03-20 02:05:00.000,Leave,roster 7-7 ,4227,2024-03-19 00:00:00.000
4831,3272,26405218,38782,150,2024-03-20 15:26:00.000,Attend,roster 7-7 ,4227,2024-03-20 00:00:00.000
4832,3272,26412121,38782,150,2024-03-21 03:01:00.000,Leave,roster 7-7 ,4227,2024-03-20 00:00:00.000
4833,3272,26429737,38782,150,2024-03-21 16:32:00.000,Attend,roster 7-7 ,4227,2024-03-21 00:00:00.000
4834,3272,26514111,38782,150,2024-03-22 02:50:00.000,Leave,roster 7-7 ,4227,2024-03-21 00:00:00.000
4835,3272,26514178,38782,150,2024-03-22 13:37:00.000,Attend,roster 7-7 ,4227,2024-03-22 00:00:00.000
4836,3272,26514215,38782,150,2024-03-23 03:03:00.000,Leave,roster 7-7 ,4227,2024-03-22 00:00:00.000
4837,3272,26514290,38782,150,2024-03-23 15:34:00.000,Attend,roster 7-7 ,4227,2024-03-23 00:00:00.000
4838,3272,26514341,38782,150,2024-03-24 02:35:00.000,Leave,roster 7-7 ,4227,2024-03-23 00:00:00.000
4839,3272,26514538,38782,150,2024-03-24 15:33:00.000,Attend,roster 7-7 ,4227,2024-03-24 00:00:00.000
4840,3272,26514597,38782,150,2024-03-25 03:12:00.000,Leave,roster 7-7 ,4227,2024-03-24 00:00:00.000
4841,3272,26514778,38782,150,2024-03-25 15:49:00.000,Attend,roster 7-7 ,4227,2024-03-25 00:00:00.000
4842,3272,26514847,38782,150,2024-03-26 03:31:00.000,Leave,roster 7-7 ,4227,2024-03-25 00:00:00.000
4843,3272,26515021,38782,150,2024-03-26 15:34:00.000,Attend,roster 7-7 ,4227,2024-03-26 00:00:00.000
4844,3272,26515026,38782,150,2024-03-26 15:35:00.000,Attend,roster 7-7 ,4227,2024-03-26 00:00:00.000
4845,3272,26531525,38782,150,2024-03-27 02:02:00.000,Leave,roster 7-7 ,4227,2024-03-26 00:00:00.000
4846,3272,26539018,38782,150,2024-03-27 15:30:00.000,Attend,roster 7-7 ,4227,2024-03-27 00:00:00.000
4847,3272,26549350,38782,150,2024-03-28 02:56:00.000,Leave,roster 7-7 ,4227,2024-03-27 00:00:00.000
4848,3272,26585840,38782,150,2024-03-28 15:37:00.000,Attend,roster 7-7 ,4227,2024-03-28 00:00:00.000
4849,3272,26585886,38782,150,2024-03-28 23:42:00.000,Leave,roster 7-7 ,4227,2024-03-28 00:00:00.000
4850,3272,26585948,38782,150,2024-03-29 13:56:00.000,Attend,roster 7-7 ,4227,2024-03-29 00:00:00.000
4851,3272,26585986,38782,150,2024-03-30 02:03:00.000,Leave,roster 7-7 ,4227,2024-03-29 00:00:00.000
4852,3272,26586064,38782,150,2024-03-30 15:30:00.000,Attend,roster 7-7 ,4227,2024-03-30 00:00:00.000
4853,3272,26586106,38782,150,2024-03-30 23:31:00.000,Leave,roster 7-7 ,4227,2024-03-30 00:00:00.000
4854,3272,26634890,38782,150,2024-03-31 15:36:00.000,Attend,roster 7-7 ,4227,2024-03-31 00:00:00.000
4855,3272,26634930,38782,150,2024-04-01 01:00:00.000,Leave,roster 7-7 ,4227,2024-03-31 00:00:00.000
4856,3272,26635110,38782,150,2024-04-01 15:34:00.000,Attend,roster 7-7 ,4227,2024-04-01 00:00:00.000
4857,3272,26635179,38782,150,2024-04-02 02:20:00.000,Leave,roster 7-7 ,4227,2024-04-01 00:00:00.000
4858,3272,26655399,38782,150,2024-04-02 15:33:00.000,Attend,roster 7-7 ,4227,2024-04-02 00:00:00.000
4859,3272,26655458,38782,150,2024-04-03 02:01:00.000,Leave,roster 7-7 ,4227,2024-04-02 00:00:00.000
4860,3272,26721640,38782,150,2024-04-03 15:40:00.000,Attend,roster 7-7 ,4227,2024-04-03 00:00:00.000
4861,3272,26721679,38782,150,2024-04-04 01:29:00.000,Leave,roster 7-7 ,4227,2024-04-03 00:00:00.000
4862,3272,26721806,38782,150,2024-04-04 15:28:00.000,Attend,roster 7-7 ,4227,2024-04-04 00:00:00.000
4863,3272,26721858,38782,150,2024-04-05 05:30:00.000,Leave,roster 7-7 ,4227,2024-04-04 00:00:00.000
4864,3272,26701820,38782,150,2024-04-05 00:00:00.000,Absence,roster 7-7 ,4227,2024-04-05 00:00:00.000
4865,3272,26721910,38782,150,2024-04-06 15:26:00.000,Attend,roster 7-7 ,4227,2024-04-06 00:00:00.000
4866,3272,26721948,38782,150,2024-04-07 01:11:00.000,Leave,roster 7-7 ,4227,2024-04-06 00:00:00.000
4867,3272,26739248,38782,150,2024-04-07 15:24:00.000,Attend,roster 7-7 ,4227,2024-04-07 00:00:00.000
4868,3272,26739294,38782,150,2024-04-08 01:33:00.000,Leave,roster 7-7 ,4227,2024-04-07 00:00:00.000
4869,3272,26823893,38782,150,2024-04-08 15:28:00.000,Attend,roster 7-7 ,4227,2024-04-08 00:00:00.000
4870,3272,26823945,38782,150,2024-04-09 00:32:00.000,Leave,roster 7-7 ,4227,2024-04-08 00:00:00.000
4871,3272,26824070,38782,150,2024-04-09 21:25:00.000,Leave,roster 7-7 ,4227,2024-04-09 00:00:00.000
4872,3272,26824032,38782,150,2024-04-09 13:36:00.000,Attend,roster 7-7 ,4227,2024-04-09 00:00:00.000
4873,3272,26824135,38782,150,2024-04-11 15:04:00.000,Leave,roster 7-7 ,4227,2024-04-11 00:00:00.000
4874,3272,26824111,38782,150,2024-04-11 09:36:00.000,Attend,roster 7-7 ,4227,2024-04-11 00:00:00.000
4875,3272,26824264,38782,150,2024-04-12 18:49:00.000,Leave,roster 7-7 ,4227,2024-04-12 00:00:00.000
4876,3272,26824214,38782,150,2024-04-12 09:36:00.000,Attend,roster 7-7 ,4227,2024-04-12 00:00:00.000
4877,3272,26824374,38782,150,2024-04-13 18:39:00.000,Leave,roster 7-7 ,4227,2024-04-13 00:00:00.000
4878,3272,26824325,38782,150,2024-04-13 09:30:00.000,Attend,roster 7-7 ,4227,2024-04-13 00:00:00.000
4879,3272,26824487,38782,150,2024-04-14 18:36:00.000,Leave,roster 7-7 ,4227,2024-04-14 00:00:00.000
4880,3272,26824439,38782,150,2024-04-14 09:32:00.000,Attend,roster 7-7 ,4227,2024-04-14 00:00:00.000
4881,3272,26824617,38782,150,2024-04-15 09:34:00.000,Attend,roster 7-7 ,4227,2024-04-15 00:00:00.000
4882,3272,26840439,38782,150,2024-04-15 18:39:00.000,Leave,roster 7-7 ,4227,2024-04-15 00:00:00.000
4883,3272,26840479,38782,150,2024-04-16 09:37:00.000,Attend,roster 7-7 ,4227,2024-04-16 00:00:00.000
4884,3272,26854343,38782,150,2024-04-16 18:36:00.000,Leave,roster 7-7 ,4227,2024-04-16 00:00:00.000
4885,3272,26857814,38782,150,2024-04-17 09:37:00.000,Attend,roster 7-7 ,4227,2024-04-17 00:00:00.000
4886,3272,26874860,38782,150,2024-04-17 18:41:00.000,Leave,roster 7-7 ,4227,2024-04-17 00:00:00.000
4887,3272,26878420,38782,150,2024-04-18 09:44:00.000,Attend,roster 7-7 ,4227,2024-04-18 00:00:00.000
4888,3272,26915327,38782,150,2024-04-18 18:41:00.000,Leave,roster 7-7 ,4227,2024-04-18 00:00:00.000
4889,3272,26915396,38782,150,2024-04-19 09:38:00.000,Attend,roster 7-7 ,4227,2024-04-19 00:00:00.000
4890,3272,26915442,38782,150,2024-04-19 18:39:00.000,Leave,roster 7-7 ,4227,2024-04-19 00:00:00.000
4891,3272,26915508,38782,150,2024-04-20 09:33:00.000,Attend,roster 7-7 ,4227,2024-04-20 00:00:00.000
4892,3272,26915562,38782,150,2024-04-20 18:41:00.000,Leave,roster 7-7 ,4227,2024-04-20 00:00:00.000
4893,3272,26915685,38782,150,2024-04-21 09:37:00.000,Attend,roster 7-7 ,4227,2024-04-21 00:00:00.000
4894,3272,26931943,38782,150,2024-04-21 18:41:00.000,Leave,roster 7-7 ,4227,2024-04-21 00:00:00.000
4895,3272,26932523,38782,150,2024-04-22 09:44:00.000,Attend,roster 7-7 ,4227,2024-04-22 00:00:00.000
4896,3272,26947172,38782,150,2024-04-22 18:49:00.000,Leave,roster 7-7 ,4227,2024-04-22 00:00:00.000
4897,3272,26947569,38782,150,2024-04-23 09:41:00.000,Attend,roster 7-7 ,4227,2024-04-23 00:00:00.000
4898,3272,26965056,38782,150,2024-04-23 18:38:00.000,Leave,roster 7-7 ,4227,2024-04-23 00:00:00.000
4899,3272,26966457,38782,150,2024-04-24 09:34:00.000,Attend,roster 7-7 ,4227,2024-04-24 00:00:00.000
4900,3272,26991753,38782,150,2024-04-24 18:35:00.000,Leave,roster 7-7 ,4227,2024-04-24 00:00:00.000
4901,3272,26991907,38782,150,2024-04-25 09:35:00.000,Attend,roster 7-7 ,4227,2024-04-25 00:00:00.000
4902,3272,27018286,38782,150,2024-04-25 18:45:00.000,Leave,roster 7-7 ,4227,2024-04-25 00:00:00.000
4903,3272,27018355,38782,150,2024-04-26 09:31:00.000,Attend,roster 7-7 ,4227,2024-04-26 00:00:00.000
4904,3272,27018391,38782,150,2024-04-26 18:35:00.000,Leave,roster 7-7 ,4227,2024-04-26 00:00:00.000
4905,3272,27018457,38782,150,2024-04-27 09:31:00.000,Attend,roster 7-7 ,4227,2024-04-27 00:00:00.000
4906,3272,27018528,38782,150,2024-04-28 00:15:00.000,Leave,roster 7-7 ,4227,2024-04-27 00:00:00.000
4907,3272,27019934,38782,150,2024-04-28 09:40:00.000,Attend,roster 7-7 ,4227,2024-04-28 00:00:00.000
4908,3272,27037896,38782,150,2024-04-28 18:41:00.000,Leave,roster 7-7 ,4227,2024-04-28 00:00:00.000
4909,3272,27038014,38782,150,2024-04-29 09:42:00.000,Attend,roster 7-7 ,4227,2024-04-29 00:00:00.000
4910,3272,27057373,38782,150,2024-04-29 18:33:00.000,Leave,roster 7-7 ,4227,2024-04-29 00:00:00.000
4911,3272,27058783,38782,150,2024-04-30 09:38:00.000,Attend,roster 7-7 ,4227,2024-04-30 00:00:00.000
4912,3272,27076320,38782,150,2024-04-30 18:29:00.000,Leave,roster 7-7 ,4227,2024-04-30 00:00:00.000
4913,3272,27077128,38782,150,2024-05-01 09:41:00.000,Attend,roster 7-7 ,4227,2024-05-01 00:00:00.000
4914,3272,27101533,38782,150,2024-05-01 18:30:00.000,Leave,roster 7-7 ,4227,2024-05-01 00:00:00.000
4915,3272,27101692,38782,150,2024-05-02 09:34:00.000,Attend,roster 7-7 ,4227,2024-05-02 00:00:00.000
4916,3272,27134593,38782,150,2024-05-02 18:36:00.000,Leave,roster 7-7 ,4227,2024-05-02 00:00:00.000
4917,3272,27118264,38782,150,2024-05-03 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-03 00:00:00.000
4918,3272,27134698,38782,150,2024-05-04 09:33:00.000,Attend,roster 7-7 ,4227,2024-05-04 00:00:00.000
4919,3272,27134750,38782,150,2024-05-04 18:31:00.000,Leave,roster 7-7 ,4227,2024-05-04 00:00:00.000
4920,3272,27135311,38782,150,2024-05-05 09:43:00.000,Attend,roster 7-7 ,4227,2024-05-05 00:00:00.000
4921,3272,27144516,38782,150,2024-05-05 18:37:00.000,Leave,roster 7-7 ,4227,2024-05-05 00:00:00.000
4922,3272,27144814,38782,150,2024-05-06 09:41:00.000,Attend,roster 7-7 ,4227,2024-05-06 00:00:00.000
4923,3272,27158876,38782,150,2024-05-06 18:36:00.000,Leave,roster 7-7 ,4227,2024-05-06 00:00:00.000
4924,3272,27159801,38782,150,2024-05-07 09:43:00.000,Attend,roster 7-7 ,4227,2024-05-07 00:00:00.000
4925,3272,27178666,38782,150,2024-05-07 18:41:00.000,Leave,roster 7-7 ,4227,2024-05-07 00:00:00.000
4926,3272,27181100,38782,150,2024-05-08 09:43:00.000,Attend,roster 7-7 ,4227,2024-05-08 00:00:00.000
4927,3272,27190020,38782,150,2024-05-08 18:33:00.000,Leave,roster 7-7 ,4227,2024-05-08 00:00:00.000
4928,3272,27220413,38782,150,2024-05-09 09:39:00.000,Attend,roster 7-7 ,4227,2024-05-09 00:00:00.000
4929,3272,27248670,38782,150,2024-05-09 18:37:00.000,Leave,roster 7-7 ,4227,2024-05-09 00:00:00.000
4930,3272,27248758,38782,150,2024-05-10 09:37:00.000,Attend,roster 7-7 ,4227,2024-05-10 00:00:00.000
4931,3272,27248813,38782,150,2024-05-10 18:35:00.000,Leave,roster 7-7 ,4227,2024-05-10 00:00:00.000
4932,3272,27248885,38782,150,2024-05-11 09:33:00.000,Attend,roster 7-7 ,4227,2024-05-11 00:00:00.000
4933,3272,27248937,38782,150,2024-05-11 18:38:00.000,Leave,roster 7-7 ,4227,2024-05-11 00:00:00.000
4934,3272,27250888,38782,150,2024-05-12 09:40:00.000,Attend,roster 7-7 ,4227,2024-05-12 00:00:00.000
4935,3272,27273315,38782,150,2024-05-12 18:34:00.000,Leave,roster 7-7 ,4227,2024-05-12 00:00:00.000
4936,3272,27273455,38782,150,2024-05-13 09:39:00.000,Attend,roster 7-7 ,4227,2024-05-13 00:00:00.000
4937,3272,27289359,38782,150,2024-05-13 18:38:00.000,Leave,roster 7-7 ,4227,2024-05-13 00:00:00.000
4938,3272,27297415,38782,150,2024-05-14 09:40:00.000,Attend,roster 7-7 ,4227,2024-05-14 00:00:00.000
4939,3272,27306376,38782,150,2024-05-14 18:32:00.000,Leave,roster 7-7 ,4227,2024-05-14 00:00:00.000
4940,3272,27306532,38782,150,2024-05-15 09:34:00.000,Attend,roster 7-7 ,4227,2024-05-15 00:00:00.000
4941,3272,27306901,38782,150,2024-05-15 06:59:00.000,Missing Action,roster 7-7 ,4227,2024-05-15 00:00:00.000
4942,3272,27324698,38782,150,2024-05-16 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-16 00:00:00.000
4943,3272,27348013,38782,150,2024-05-17 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-17 00:00:00.000
4944,3272,27375653,38782,150,2024-05-18 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-18 00:00:00.000
4945,3272,27390820,38782,150,2024-05-19 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-19 00:00:00.000
4946,3272,27409259,38782,150,2024-05-20 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-20 00:00:00.000
4947,3272,27427123,38782,150,2024-05-21 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-21 00:00:00.000
4948,3272,27442429,38782,150,2024-05-22 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-22 00:00:00.000
4949,3272,27463350,38782,150,2024-05-23 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-23 00:00:00.000
4950,3272,27477637,38782,150,2024-05-24 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-24 00:00:00.000
4951,3272,27484936,38782,150,2024-05-25 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-25 00:00:00.000
4952,3272,27502765,38782,150,2024-05-26 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-26 00:00:00.000
4953,3272,27532175,38782,150,2024-05-27 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-27 00:00:00.000
4954,3272,27556181,38782,150,2024-05-28 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-28 00:00:00.000
4955,3272,25074707,38785,153,2024-01-07 08:54:00.000,Attend,roster 17/17,4205,2024-01-07 00:00:00.000
4956,3272,25085920,38785,153,2024-01-07 16:59:00.000,Leave,roster 17/17,4205,2024-01-07 00:00:00.000
4957,3272,25086009,38785,153,2024-01-08 08:48:00.000,Attend,roster 17/17,4205,2024-01-08 00:00:00.000
4958,3272,25124536,38785,153,2024-01-08 17:13:00.000,Leave,roster 17/17,4205,2024-01-08 00:00:00.000
4959,3272,25124571,38785,153,2024-01-09 17:40:00.000,Attend,roster 17/17,4205,2024-01-09 00:00:00.000
4960,3272,25124570,38785,153,2024-01-09 04:59:00.000,Missing Action,roster 17/17,4205,2024-01-09 00:00:00.000
4961,3272,25124595,38785,153,2024-01-10 08:48:00.000,Attend,roster 17/17,4205,2024-01-10 00:00:00.000
4962,3272,25192788,38785,153,2024-01-10 18:23:00.000,Leave,roster 17/17,4205,2024-01-10 00:00:00.000
4963,3272,25192826,38785,153,2024-01-11 17:37:00.000,Attend,roster 17/17,4205,2024-01-11 00:00:00.000
4964,3272,25192825,38785,153,2024-01-11 04:59:00.000,Missing Action,roster 17/17,4205,2024-01-11 00:00:00.000
4965,3272,25172004,38785,153,2024-01-12 00:00:00.000,Absence,roster 17/17,4205,2024-01-12 00:00:00.000
4966,3272,25177946,38785,153,2024-01-13 00:00:00.000,Absence,roster 17/17,4205,2024-01-13 00:00:00.000
4967,3272,25209694,38785,153,2024-01-14 17:52:00.000,Attend,roster 17/17,4205,2024-01-14 00:00:00.000
4968,3272,25209693,38785,153,2024-01-14 04:59:00.000,Missing Action,roster 17/17,4205,2024-01-14 00:00:00.000
4969,3272,25215899,38785,153,2024-01-15 08:45:00.000,Attend,roster 17/17,4205,2024-01-15 00:00:00.000
4970,3272,25230787,38785,153,2024-01-15 17:42:00.000,Leave,roster 17/17,4205,2024-01-15 00:00:00.000
4971,3272,25851543,38785,153,2024-01-16 08:53:00.000,Attend,roster 17/17,4205,2024-01-16 00:00:00.000
4972,3272,25250382,38785,153,2024-01-16 17:43:00.000,Leave,roster 17/17,4205,2024-01-16 00:00:00.000
4973,3272,25851663,38785,153,2024-01-17 08:47:00.000,Attend,roster 17/17,4205,2024-01-17 00:00:00.000
4974,3272,25271071,38785,153,2024-01-17 17:40:00.000,Leave,roster 17/17,4205,2024-01-17 00:00:00.000
4975,3272,25851782,38785,153,2024-01-18 08:59:00.000,Attend,roster 17/17,4205,2024-01-18 00:00:00.000
4976,3272,25319505,38785,153,2024-01-18 17:51:00.000,Leave,roster 17/17,4205,2024-01-18 00:00:00.000
4977,3272,25852102,38785,153,2024-01-21 08:47:00.000,Attend,roster 17/17,4205,2024-01-21 00:00:00.000
4978,3272,25339757,38785,153,2024-01-21 17:38:00.000,Leave,roster 17/17,4205,2024-01-21 00:00:00.000
4979,3272,25852227,38785,153,2024-01-22 08:49:00.000,Attend,roster 17/17,4205,2024-01-22 00:00:00.000
4980,3272,25358758,38785,153,2024-01-22 17:43:00.000,Leave,roster 17/17,4205,2024-01-22 00:00:00.000
4981,3272,25852350,38785,153,2024-01-23 08:47:00.000,Attend,roster 17/17,4205,2024-01-23 00:00:00.000
4982,3272,25377852,38785,153,2024-01-23 17:47:00.000,Leave,roster 17/17,4205,2024-01-23 00:00:00.000
4983,3272,25852472,38785,153,2024-01-24 08:46:00.000,Attend,roster 17/17,4205,2024-01-24 00:00:00.000
4984,3272,25395382,38785,153,2024-01-24 17:43:00.000,Leave,roster 17/17,4205,2024-01-24 00:00:00.000
4985,3272,25852591,38785,153,2024-01-25 08:49:00.000,Attend,roster 17/17,4205,2024-01-25 00:00:00.000
4986,3272,25429752,38785,153,2024-01-25 16:57:00.000,Leave,roster 17/17,4205,2024-01-25 00:00:00.000
4987,3272,25852942,38785,153,2024-01-28 08:51:00.000,Attend,roster 17/17,4205,2024-01-28 00:00:00.000
4988,3272,25449588,38785,153,2024-01-28 17:13:00.000,Leave,roster 17/17,4205,2024-01-28 00:00:00.000
4989,3272,25853064,38785,153,2024-01-29 08:48:00.000,Attend,roster 17/17,4205,2024-01-29 00:00:00.000
4990,3272,25471362,38785,153,2024-01-29 17:41:00.000,Leave,roster 17/17,4205,2024-01-29 00:00:00.000
4991,3272,25853184,38785,153,2024-01-30 08:52:00.000,Attend,roster 17/17,4205,2024-01-30 00:00:00.000
4992,3272,25491584,38785,153,2024-01-30 17:45:00.000,Leave,roster 17/17,4205,2024-01-30 00:00:00.000
4993,3272,25853305,38785,153,2024-01-31 08:49:00.000,Attend,roster 17/17,4205,2024-01-31 00:00:00.000
4994,3272,25510516,38785,153,2024-01-31 17:43:00.000,Leave,roster 17/17,4205,2024-01-31 00:00:00.000
4995,3272,25853428,38785,153,2024-02-01 08:54:00.000,Attend,roster 17/17,4205,2024-02-01 00:00:00.000
4996,3272,25853658,38785,153,2024-02-04 08:47:00.000,Attend,roster 17/17,4205,2024-02-04 00:00:00.000
4997,3272,25572201,38785,153,2024-02-04 17:48:00.000,Leave,roster 17/17,4205,2024-02-04 00:00:00.000
4998,3272,25853817,38785,153,2024-02-05 17:41:00.000,Attend,roster 17/17,4205,2024-02-05 00:00:00.000
4999,3272,25853907,38785,153,2024-02-06 08:48:00.000,Attend,roster 17/17,4205,2024-02-06 00:00:00.000
5000,3272,25605603,38785,153,2024-02-06 17:47:00.000,Leave,roster 17/17,4205,2024-02-06 00:00:00.000
5001,3272,25854023,38785,153,2024-02-07 08:51:00.000,Attend,roster 17/17,4205,2024-02-07 00:00:00.000
5002,3272,25671202,38785,153,2024-02-07 17:42:00.000,Leave,roster 17/17,4205,2024-02-07 00:00:00.000
5003,3272,25854142,38785,153,2024-02-08 09:04:00.000,Attend,roster 17/17,4205,2024-02-08 00:00:00.000
